pre,post,weight
1_I_163_1,2_N_1_1,0.6
1_I_164_1,2_N_1_1,0.6
1_I_166_1,2_N_1_1,0.6
1_I_169_1,2_N_1_1,0.6
1_V_14_1,2_N_1_1,0.6
1_I_171_1,2_N_1_1,0.6
1_I_172_1,2_N_1_1,0.6
1_I_173_1,2_N_1_1,0.6
1_I_174_1,2_N_1_1,0.6
1_I_175_1,2_N_1_1,0.6
1_I_176_1,2_N_1_1,0.6
1_I_177_1,2_N_1_1,0.6
1_I_181_1,2_N_1_1,0.6
1_I_182_1,2_N_1_1,0.6
1_I_183_1,2_N_1_1,0.6
1_I_187_1,2_N_1_1,0.6
1_I_188_1,2_N_1_1,0.6
1_I_190_1,2_N_1_1,0.6
1_V_15_1,2_N_1_1,0.6
1_I_191_1,2_N_1_1,0.6
1_I_192_1,2_N_1_1,0.6
1_I_193_1,2_N_1_1,0.6
1_I_194_1,2_N_1_1,0.6
1_I_195_1,2_N_1_1,0.6
1_I_196_1,2_N_1_1,0.6
1_I_197_1,2_N_1_1,0.6
1_I_198_1,2_N_1_1,0.6
1_I_199_1,2_N_1_1,0.6
1_I_200_1,2_N_1_1,0.6
1_I_201_1,2_N_1_1,0.6
1_I_202_1,2_N_1_1,0.6
1_I_204_1,2_N_1_1,0.6
1_I_205_1,2_N_1_1,0.6
1_I_207_1,2_N_1_1,0.6
1_V_16_1,2_N_1_1,0.6
1_I_208_1,2_N_1_1,0.6
1_I_210_1,2_N_1_1,0.6
1_I_211_1,2_N_1_1,0.6
1_I_212_1,2_N_1_1,0.6
1_I_213_1,2_N_1_1,0.6
1_I_216_1,2_N_1_1,0.6
1_I_217_1,2_N_1_1,0.6
1_I_218_1,2_N_1_1,0.6
1_I_219_1,2_N_1_1,0.6
1_I_220_1,2_N_1_1,0.6
1_I_221_1,2_N_1_1,0.6
1_V_17_1,2_N_1_1,0.6
1_I_223_1,2_N_1_1,0.6
1_V_18_1,2_N_1_1,0.6
1_I_224_1,2_N_1_1,0.6
1_I_226_1,2_N_1_1,0.6
1_I_227_1,2_N_1_1,0.6
1_I_229_1,2_N_1_1,0.6
1_I_230_1,2_N_1_1,0.6
1_I_234_1,2_N_1_1,0.6
1_I_236_1,2_N_1_1,0.6
1_I_239_1,2_N_1_1,0.6
1_I_242_1,2_N_1_1,0.6
1_I_243_1,2_N_1_1,0.6
1_V_19_1,2_N_1_1,0.6
1_I_245_1,2_N_1_1,0.6
1_I_247_1,2_N_1_1,0.6
1_I_248_1,2_N_1_1,0.6
1_I_254_1,2_N_1_1,0.6
1_V_20_1,2_N_1_1,0.6
1_I_255_1,2_N_1_1,0.6
1_I_257_1,2_N_1_1,0.6
1_I_260_1,2_N_1_1,0.6
1_I_263_1,2_N_1_1,0.6
1_V_21_1,2_N_1_1,0.6
1_I_264_1,2_N_1_1,0.6
1_I_267_1,2_N_1_1,0.6
1_V_22_1,2_N_1_1,0.6
1_I_268_1,2_N_1_1,0.6
1_I_271_1,2_N_1_1,0.6
1_I_278_1,2_N_1_1,0.6
1_I_283_1,2_N_1_1,0.6
1_I_287_1,2_N_1_1,0.6
1_I_289_1,2_N_1_1,0.6
1_I_291_1,2_N_1_1,0.6
1_I_293_1,2_N_1_1,0.6
1_I_294_1,2_N_1_1,0.6
1_I_295_1,2_N_1_1,0.6
1_V_23_1,2_N_1_1,0.6
1_I_297_1,2_N_1_1,0.6
1_I_298_1,2_N_1_1,0.6
1_I_301_1,2_N_1_1,0.6
1_I_304_1,2_N_1_1,0.6
1_I_305_1,2_N_1_1,0.6
1_I_306_1,2_N_1_1,0.6
1_I_307_1,2_N_1_1,0.6
1_I_309_1,2_N_1_1,0.6
1_I_310_1,2_N_1_1,0.6
1_I_311_1,2_N_1_1,0.6
1_I_312_1,2_N_1_1,0.6
1_I_314_1,2_N_1_1,0.6
1_I_315_1,2_N_1_1,0.6
1_I_316_1,2_N_1_1,0.6
1_I_317_1,2_N_1_1,0.6
1_I_320_1,2_N_1_1,0.6
1_V_25_1,2_N_1_1,0.6
1_I_321_1,2_N_1_1,0.6
1_I_324_1,2_N_1_1,0.6
1_I_328_1,2_N_1_1,0.6
1_I_331_1,2_N_1_1,0.6
1_I_59_1,2_N_1_30,0.6
1_V_6_1,2_N_1_30,0.6
1_I_147_1,2_N_1_31,0.6
1_V_10_1,2_N_1_31,0.6
1_I_265_1,2_N_1_33,0.6
1_V_21_1,2_N_1_33,0.6
1_I_282_1,2_N_1_33,0.6
1_V_22_1,2_N_1_33,0.6
1_I_313_1,2_N_1_33,0.6
1_V_23_1,2_N_1_33,0.6
1_I_61_1,2_N_1_35,0.6
1_V_6_1,2_N_1_35,0.6
1_I_318_1,2_N_1_35,0.6
1_V_23_1,2_N_1_35,0.6
1_I_87_1,2_N_1_36,0.6
1_V_8_1,2_N_1_36,0.6
1_I_251_1,2_N_1_36,0.6
1_V_20_1,2_N_1_36,0.6
1_I_203_1,2_N_1_37,0.6
1_V_15_1,2_N_1_37,0.6
1_I_45_1,2_N_1_38,0.6
1_V_4_1,2_N_1_38,0.6
1_I_74_1,2_N_1_38,0.6
1_V_8_1,2_N_1_38,0.6
1_I_101_1,2_N_1_38,0.6
1_I_104_1,2_N_1_38,0.6
1_I_139_1,2_N_1_38,0.6
1_V_10_1,2_N_1_38,0.6
1_I_149_1,2_N_1_38,0.6
1_V_11_1,2_N_1_38,0.6
1_I_20_1,2_N_1_39,0.6
1_V_4_1,2_N_1_39,0.6
1_I_41_1,2_N_1_39,0.6
1_I_108_1,2_N_1_39,0.6
1_V_8_1,2_N_1_39,0.6
1_I_109_1,2_N_1_39,0.6
1_I_259_1,2_N_1_39,0.6
1_V_20_1,2_N_1_39,0.6
1_I_279_1,2_N_1_39,0.6
1_V_22_1,2_N_1_39,0.6
1_I_68_1,2_N_1_40,0.6
1_V_7_1,2_N_1_40,0.6
1_I_90_1,2_N_1_40,0.6
1_V_8_1,2_N_1_40,0.6
1_I_168_1,2_N_1_40,0.6
1_V_13_1,2_N_1_40,0.6
1_I_79_1,2_N_1_41,0.6
1_V_8_1,2_N_1_41,0.6
1_I_116_1,2_N_1_41,0.6
1_I_159_1,2_N_1_41,0.6
1_V_13_1,2_N_1_41,0.6
1_I_214_1,2_N_1_42,0.6
1_V_16_1,2_N_1_42,0.6
1_I_25_1,2_N_1_43,0.6
1_V_4_1,2_N_1_43,0.6
1_I_46_1,2_N_1_43,0.6
1_I_115_1,2_N_1_43,0.6
1_V_8_1,2_N_1_43,0.6
1_I_118_1,2_N_1_43,0.6
1_I_131_1,2_N_1_43,0.6
1_V_9_1,2_N_1_43,0.6
1_I_140_1,2_N_1_43,0.6
1_V_10_1,2_N_1_43,0.6
1_I_185_1,2_N_1_43,0.6
1_V_14_1,2_N_1_43,0.6
1_I_233_1,2_N_1_43,0.6
1_V_18_1,2_N_1_43,0.6
1_I_78_1,2_N_1_44,0.6
1_V_8_1,2_N_1_44,0.6
1_I_146_1,2_N_1_44,0.6
1_V_10_1,2_N_1_44,0.6
1_I_250_1,2_N_1_44,0.6
1_V_19_1,2_N_1_44,0.6
1_I_70_1,2_N_1_45,0.6
1_V_7_1,2_N_1_45,0.6
1_I_91_1,2_N_1_45,0.6
1_V_8_1,2_N_1_45,0.6
1_I_154_1,2_N_1_45,0.6
1_V_13_1,2_N_1_45,0.6
1_I_252_1,2_N_1_45,0.6
1_V_20_1,2_N_1_45,0.6
1_I_253_1,2_N_1_45,0.6
1_I_326_1,2_N_1_45,0.6
1_V_25_1,2_N_1_45,0.6
1_I_77_1,2_N_1_46,0.6
1_V_8_1,2_N_1_46,0.6
1_I_246_1,2_N_1_46,0.6
1_V_19_1,2_N_1_46,0.6
1_I_285_1,2_N_1_46,0.6
1_V_22_1,2_N_1_46,0.6
1_I_322_1,2_N_1_46,0.6
1_V_25_1,2_N_1_46,0.6
1_I_24_1,2_N_1_47,0.6
1_V_4_1,2_N_1_47,0.6
1_I_165_1,2_N_1_47,0.6
1_V_13_1,2_N_1_47,0.6
1_I_167_1,2_N_1_47,0.6
1_I_114_1,2_N_1_48,0.6
1_V_8_1,2_N_1_48,0.6
1_I_121_1,2_N_1_48,0.6
1_I_132_1,2_N_1_48,0.6
1_V_9_1,2_N_1_48,0.6
1_I_272_1,2_N_1_48,0.6
1_V_22_1,2_N_1_48,0.6
1_I_85_1,2_N_1_49,0.6
1_V_8_1,2_N_1_49,0.6
1_I_94_1,2_N_1_49,0.6
1_I_206_1,2_N_1_49,0.6
1_V_16_1,2_N_1_49,0.6
1_I_302_1,2_N_1_49,0.6
1_V_23_1,2_N_1_49,0.6
1_I_16_1,2_N_1_50,0.6
1_V_2_1,2_N_1_50,0.6
1_I_29_1,2_N_1_50,0.6
1_V_4_1,2_N_1_50,0.6
1_I_42_1,2_N_1_50,0.6
1_I_49_1,2_N_1_50,0.6
1_V_5_1,2_N_1_50,0.6
1_I_51_1,2_N_1_50,0.6
1_I_69_1,2_N_1_50,0.6
1_V_7_1,2_N_1_50,0.6
1_I_86_1,2_N_1_50,0.6
1_V_8_1,2_N_1_50,0.6
1_I_98_1,2_N_1_50,0.6
1_I_122_1,2_N_1_50,0.6
1_V_9_1,2_N_1_50,0.6
1_I_124_1,2_N_1_50,0.6
1_I_153_1,2_N_1_50,0.6
1_V_13_1,2_N_1_50,0.6
1_I_178_1,2_N_1_50,0.6
1_V_14_1,2_N_1_50,0.6
1_I_274_1,2_N_1_50,0.6
1_V_22_1,2_N_1_50,0.6
1_I_277_1,2_N_1_50,0.6
1_I_10_1,2_N_1_51,0.6
1_V_1_1,2_N_1_51,0.6
1_I_53_1,2_N_1_51,0.6
1_V_5_1,2_N_1_51,0.6
1_I_80_1,2_N_1_51,0.6
1_V_8_1,2_N_1_51,0.6
1_I_112_1,2_N_1_51,0.6
1_I_256_1,2_N_1_51,0.6
1_V_20_1,2_N_1_51,0.6
1_I_275_1,2_N_1_51,0.6
1_V_22_1,2_N_1_51,0.6
1_I_284_1,2_N_1_51,0.6
1_I_2_1,2_N_1_52,0.6
1_V_1_1,2_N_1_52,0.6
1_I_17_1,2_N_1_52,0.6
1_V_2_1,2_N_1_52,0.6
1_I_148_1,2_N_1_52,0.6
1_V_11_1,2_N_1_52,0.6
1_I_151_1,2_N_1_52,0.6
1_V_12_1,2_N_1_52,0.6
1_I_152_1,2_N_1_52,0.6
1_I_222_1,2_N_1_52,0.6
1_V_18_1,2_N_1_52,0.6
1_I_266_1,2_N_1_52,0.6
1_V_22_1,2_N_1_52,0.6
1_I_14_1,2_N_1_53,0.6
1_V_1_1,2_N_1_53,0.6
1_I_64_1,2_N_1_53,0.6
1_V_6_1,2_N_1_53,0.6
1_I_235_1,2_N_1_53,0.6
1_V_18_1,2_N_1_53,0.6
1_I_241_1,2_N_1_53,0.6
1_I_123_1,2_N_1_55,0.6
1_V_9_1,2_N_1_55,0.6
1_I_186_1,2_N_1_55,0.6
1_V_14_1,2_N_1_55,0.6
1_I_231_1,2_N_1_55,0.6
1_V_18_1,2_N_1_55,0.6
1_I_244_1,2_N_1_55,0.6
1_V_19_1,2_N_1_55,0.6
1_I_273_1,2_N_1_55,0.6
1_V_22_1,2_N_1_55,0.6
1_I_288_1,2_N_1_55,0.6
1_I_290_1,2_N_1_55,0.6
1_I_52_1,2_N_1_56,0.6
1_V_5_1,2_N_1_56,0.6
1_I_215_1,2_N_1_56,0.6
1_V_16_1,2_N_1_56,0.6
1_I_9_1,2_N_1_57,0.6
1_V_1_1,2_N_1_57,0.6
1_I_11_1,2_N_1_57,0.6
1_I_21_1,2_N_1_57,0.6
1_V_4_1,2_N_1_57,0.6
1_I_127_1,2_N_1_57,0.6
1_V_9_1,2_N_1_57,0.6
1_I_129_1,2_N_1_57,0.6
1_I_189_1,2_N_1_57,0.6
1_V_14_1,2_N_1_57,0.6
1_I_238_1,2_N_1_57,0.6
1_V_18_1,2_N_1_57,0.6
1_I_249_1,2_N_1_57,0.6
1_V_19_1,2_N_1_57,0.6
1_I_276_1,2_N_1_57,0.6
1_V_22_1,2_N_1_57,0.6
1_I_281_1,2_N_1_57,0.6
1_I_286_1,2_N_1_57,0.6
1_I_30_1,2_N_1_58,0.6
1_V_4_1,2_N_1_58,0.6
1_I_39_1,2_N_1_58,0.6
1_I_97_1,2_N_1_58,0.6
1_V_8_1,2_N_1_58,0.6
1_I_117_1,2_N_1_58,0.6
1_I_270_1,2_N_1_58,0.6
1_V_22_1,2_N_1_58,0.6
1_I_145_1,2_N_1_59,0.6
1_V_10_1,2_N_1_59,0.6
1_I_209_1,2_N_1_59,0.6
1_V_16_1,2_N_1_59,0.6
1_I_228_1,2_N_1_59,0.6
1_V_18_1,2_N_1_59,0.6
1_I_292_1,2_N_1_59,0.6
1_V_22_1,2_N_1_59,0.6
1_I_300_1,2_N_1_59,0.6
1_V_23_1,2_N_1_59,0.6
1_I_303_1,2_N_1_59,0.6
1_I_323_1,2_N_1_59,0.6
1_V_25_1,2_N_1_59,0.6
1_I_330_1,2_N_1_59,0.6
1_I_5_1,2_N_1_60,0.6
1_V_1_1,2_N_1_60,0.6
1_I_18_1,2_N_1_60,0.6
1_V_3_1,2_N_1_60,0.6
1_I_28_1,2_N_1_60,0.6
1_V_4_1,2_N_1_60,0.6
1_I_33_1,2_N_1_60,0.6
1_I_232_1,2_N_1_60,0.6
1_V_18_1,2_N_1_60,0.6
1_I_240_1,2_N_1_60,0.6
1_I_325_1,2_N_1_60,0.6
1_V_25_1,2_N_1_60,0.6
1_I_327_1,2_N_1_60,0.6
1_I_3_1,2_N_1_61,0.6
1_V_1_1,2_N_1_61,0.6
1_I_6_1,2_N_1_61,0.6
1_I_296_1,2_N_1_61,0.6
1_V_23_1,2_N_1_61,0.6
1_I_299_1,2_N_1_61,0.6
1_I_67_1,2_N_1_62,0.6
1_V_7_1,2_N_1_62,0.6
1_I_126_1,2_N_1_62,0.6
1_V_9_1,2_N_1_62,0.6
1_I_150_1,2_N_1_62,0.6
1_V_12_1,2_N_1_62,0.6
1_I_160_1,2_N_1_62,0.6
1_V_13_1,2_N_1_62,0.6
1_I_179_1,2_N_1_62,0.6
1_V_14_1,2_N_1_62,0.6
1_I_180_1,2_N_1_62,0.6
1_I_237_1,2_N_1_62,0.6
1_V_18_1,2_N_1_62,0.6
1_I_13_1,2_N_1_63,0.6
1_V_1_1,2_N_1_63,0.6
1_I_96_1,2_N_1_63,0.6
1_V_8_1,2_N_1_63,0.6
1_I_329_1,2_N_1_63,0.6
1_V_25_1,2_N_1_63,0.6
1_I_170_1,2_N_1_64,0.6
1_V_14_1,2_N_1_64,0.6
1_I_280_1,2_N_1_64,0.6
1_V_22_1,2_N_1_64,0.6
1_I_82_1,2_N_1_65,0.6
1_V_8_1,2_N_1_65,0.6
1_I_65_1,2_N_1_66,0.6
1_V_7_1,2_N_1_66,0.6
1_I_128_1,2_N_1_66,0.6
1_V_9_1,2_N_1_66,0.6
1_I_130_1,2_N_1_66,0.6
1_I_141_1,2_N_1_66,0.6
1_V_10_1,2_N_1_66,0.6
1_I_157_1,2_N_1_66,0.6
1_V_13_1,2_N_1_66,0.6
1_I_225_1,2_N_1_66,0.6
1_V_18_1,2_N_1_66,0.6
1_I_262_1,2_N_1_66,0.6
1_V_21_1,2_N_1_66,0.6
1_I_12_1,2_N_1_67,0.6
1_V_1_1,2_N_1_67,0.6
1_I_50_1,2_N_1_67,0.6
1_V_5_1,2_N_1_67,0.6
1_I_99_1,2_N_1_68,0.6
1_V_8_1,2_N_1_68,0.6
1_I_155_1,2_N_1_68,0.6
1_V_13_1,2_N_1_68,0.6
1_I_269_1,2_N_1_68,0.6
1_V_22_1,2_N_1_68,0.6
1_I_72_1,2_N_1_69,0.6
1_V_7_1,2_N_1_69,0.6
1_I_184_1,2_N_1_69,0.6
1_V_14_1,2_N_1_69,0.6
1_I_258_1,2_N_1_69,0.6
1_V_20_1,2_N_1_69,0.6
1_I_308_1,2_N_1_69,0.6
1_V_23_1,2_N_1_69,0.6
1_I_143_1,2_N_1_72,0.6
1_V_10_1,2_N_1_72,0.6
1_I_319_1,2_N_1_72,0.6
1_V_24_1,2_N_1_72,0.6
1_I_261_1,2_N_1_80,0.6
1_V_21_1,2_N_1_80,0.6
2_N_1_30,2_N_2_1,5.366187619
2_N_1_33,2_N_2_1,10.73237524
2_N_1_38,2_N_2_1,10.73237524
2_N_1_39,2_N_2_1,10.73237524
2_N_1_40,2_N_2_1,10.73237524
2_N_1_41,2_N_2_1,10.73237524
2_N_1_43,2_N_2_1,10.73237524
2_N_1_44,2_N_2_1,10.73237524
2_N_1_45,2_N_2_1,10.73237524
2_N_1_46,2_N_2_1,10.73237524
2_N_1_47,2_N_2_1,5.366187619
2_N_1_48,2_N_2_1,5.366187619
2_N_1_49,2_N_2_1,5.366187619
2_N_1_50,2_N_2_1,16.09856286
2_N_1_51,2_N_2_1,5.366187619
2_N_1_52,2_N_2_1,10.73237524
2_N_1_53,2_N_2_1,16.09856286
2_N_1_55,2_N_2_1,10.73237524
2_N_1_56,2_N_2_1,5.366187619
2_N_1_57,2_N_2_1,5.366187619
2_N_1_59,2_N_2_1,5.366187619
2_N_1_60,2_N_2_1,10.73237524
2_N_1_61,2_N_2_1,5.366187619
2_N_1_62,2_N_2_1,10.73237524
2_N_1_63,2_N_2_1,5.366187619
2_N_1_66,2_N_2_1,16.09856286
2_N_1_68,2_N_2_1,10.73237524
2_N_1_69,2_N_2_1,5.366187619
2_N_1_72,2_N_2_1,5.366187619
1_I_3_1,2_N_2_1,0.6
1_V_1_1,2_N_2_1,0.6
1_I_11_1,2_N_2_1,0.6
1_I_13_1,2_N_2_1,0.6
1_I_14_1,2_N_2_1,0.6
1_I_17_1,2_N_2_1,0.6
1_V_2_1,2_N_2_1,0.6
1_I_18_1,2_N_2_1,0.6
1_V_3_1,2_N_2_1,0.6
1_I_28_1,2_N_2_1,0.6
1_V_4_1,2_N_2_1,0.6
1_I_29_1,2_N_2_1,0.6
1_I_41_1,2_N_2_1,0.6
1_I_45_1,2_N_2_1,0.6
1_I_51_1,2_N_2_1,0.6
1_V_5_1,2_N_2_1,0.6
1_I_53_1,2_N_2_1,0.6
1_I_59_1,2_N_2_1,0.6
1_V_6_1,2_N_2_1,0.6
1_I_67_1,2_N_2_1,0.6
1_V_7_1,2_N_2_1,0.6
1_I_70_1,2_N_2_1,0.6
1_I_72_1,2_N_2_1,0.6
1_I_77_1,2_N_2_1,0.6
1_V_8_1,2_N_2_1,0.6
1_I_90_1,2_N_2_1,0.6
1_I_99_1,2_N_2_1,0.6
1_I_116_1,2_N_2_1,0.6
1_I_118_1,2_N_2_1,0.6
1_I_122_1,2_N_2_1,0.6
1_V_9_1,2_N_2_1,0.6
1_I_130_1,2_N_2_1,0.6
1_I_141_1,2_N_2_1,0.6
1_V_10_1,2_N_2_1,0.6
1_I_145_1,2_N_2_1,0.6
1_I_146_1,2_N_2_1,0.6
1_I_149_1,2_N_2_1,0.6
1_V_11_1,2_N_2_1,0.6
1_I_157_1,2_N_2_1,0.6
1_V_13_1,2_N_2_1,0.6
1_I_159_1,2_N_2_1,0.6
1_I_167_1,2_N_2_1,0.6
1_I_168_1,2_N_2_1,0.6
1_I_179_1,2_N_2_1,0.6
1_V_14_1,2_N_2_1,0.6
1_I_215_1,2_N_2_1,0.6
1_V_16_1,2_N_2_1,0.6
1_I_222_1,2_N_2_1,0.6
1_V_18_1,2_N_2_1,0.6
1_I_233_1,2_N_2_1,0.6
1_I_235_1,2_N_2_1,0.6
1_I_241_1,2_N_2_1,0.6
1_I_250_1,2_N_2_1,0.6
1_V_19_1,2_N_2_1,0.6
1_I_253_1,2_N_2_1,0.6
1_V_20_1,2_N_2_1,0.6
1_I_269_1,2_N_2_1,0.6
1_V_22_1,2_N_2_1,0.6
1_I_272_1,2_N_2_1,0.6
1_I_273_1,2_N_2_1,0.6
1_I_279_1,2_N_2_1,0.6
1_I_282_1,2_N_2_1,0.6
1_I_285_1,2_N_2_1,0.6
1_I_288_1,2_N_2_1,0.6
1_I_302_1,2_N_2_1,0.6
1_V_23_1,2_N_2_1,0.6
1_I_313_1,2_N_2_1,0.6
1_I_319_1,2_N_2_1,0.6
1_V_24_1,2_N_2_1,0.6
2_N_1_1,2_N_2_26,5.366187619
1_I_255_1,2_N_2_26,0.6
1_V_20_1,2_N_2_26,0.6
2_N_1_1,2_N_2_27,5.366187619
1_I_48_1,2_N_2_27,0.6
1_V_5_1,2_N_2_27,0.6
2_N_1_1,2_N_2_29,5.366187619
1_I_245_1,2_N_2_29,0.6
1_V_19_1,2_N_2_29,0.6
2_N_1_1,2_N_2_30,5.366187619
1_I_205_1,2_N_2_30,0.6
1_V_15_1,2_N_2_30,0.6
2_N_1_39,2_N_2_32,5.366187619
1_I_20_1,2_N_2_32,0.6
1_V_4_1,2_N_2_32,0.6
2_N_1_1,2_N_2_33,10.73237524
1_I_311_1,2_N_2_33,0.6
1_V_23_1,2_N_2_33,0.6
1_I_316_1,2_N_2_33,0.6
2_N_1_33,2_N_2_34,5.366187619
1_I_265_1,2_N_2_34,0.6
1_V_21_1,2_N_2_34,0.6
2_N_1_1,2_N_2_35,5.366187619
1_I_304_1,2_N_2_35,0.6
1_V_23_1,2_N_2_35,0.6
2_N_1_1,2_N_2_36,10.73237524
1_I_22_1,2_N_2_36,0.6
1_V_4_1,2_N_2_36,0.6
1_I_202_1,2_N_2_36,0.6
1_V_15_1,2_N_2_36,0.6
2_N_1_35,2_N_2_37,5.366187619
2_N_1_37,2_N_2_37,5.366187619
1_I_203_1,2_N_2_37,0.6
1_V_15_1,2_N_2_37,0.6
1_I_318_1,2_N_2_37,0.6
1_V_23_1,2_N_2_37,0.6
2_N_1_1,2_N_2_38,16.09856286
1_I_19_1,2_N_2_38,0.6
1_V_4_1,2_N_2_38,0.6
1_I_60_1,2_N_2_38,0.6
1_V_6_1,2_N_2_38,0.6
1_I_254_1,2_N_2_38,0.6
1_V_20_1,2_N_2_38,0.6
2_N_1_1,2_N_2_40,10.73237524
2_N_1_43,2_N_2_40,5.366187619
1_I_71_1,2_N_2_40,0.6
1_V_7_1,2_N_2_40,0.6
1_I_140_1,2_N_2_40,0.6
1_V_10_1,2_N_2_40,0.6
1_I_169_1,2_N_2_40,0.6
1_V_14_1,2_N_2_40,0.6
2_N_1_1,2_N_2_41,16.09856286
2_N_1_38,2_N_2_41,5.366187619
1_I_55_1,2_N_2_41,0.6
1_V_6_1,2_N_2_41,0.6
1_I_56_1,2_N_2_41,0.6
1_I_84_1,2_N_2_41,0.6
1_V_8_1,2_N_2_41,0.6
1_I_101_1,2_N_2_41,0.6
2_N_1_1,2_N_2_42,16.09856286
2_N_1_51,2_N_2_42,5.366187619
2_N_1_52,2_N_2_42,5.366187619
1_I_36_1,2_N_2_42,0.6
1_V_4_1,2_N_2_42,0.6
1_I_63_1,2_N_2_42,0.6
1_V_6_1,2_N_2_42,0.6
1_I_95_1,2_N_2_42,0.6
1_V_8_1,2_N_2_42,0.6
1_I_112_1,2_N_2_42,0.6
1_I_151_1,2_N_2_42,0.6
1_V_12_1,2_N_2_42,0.6
2_N_1_1,2_N_2_43,5.366187619
2_N_1_31,2_N_2_43,5.366187619
2_N_1_36,2_N_2_43,5.366187619
2_N_1_40,2_N_2_43,5.366187619
2_N_1_43,2_N_2_43,10.73237524
2_N_1_50,2_N_2_43,5.366187619
1_I_46_1,2_N_2_43,0.6
1_V_4_1,2_N_2_43,0.6
1_I_68_1,2_N_2_43,0.6
1_V_7_1,2_N_2_43,0.6
1_I_81_1,2_N_2_43,0.6
1_V_8_1,2_N_2_43,0.6
1_I_86_1,2_N_2_43,0.6
1_I_147_1,2_N_2_43,0.6
1_V_10_1,2_N_2_43,0.6
1_I_185_1,2_N_2_43,0.6
1_V_14_1,2_N_2_43,0.6
1_I_251_1,2_N_2_43,0.6
1_V_20_1,2_N_2_43,0.6
2_N_1_1,2_N_2_44,5.366187619
2_N_1_51,2_N_2_44,5.366187619
1_I_210_1,2_N_2_44,0.6
1_V_16_1,2_N_2_44,0.6
1_I_284_1,2_N_2_44,0.6
1_V_22_1,2_N_2_44,0.6
2_N_1_1,2_N_2_45,5.366187619
2_N_1_38,2_N_2_45,10.73237524
2_N_1_50,2_N_2_45,5.366187619
2_N_1_52,2_N_2_45,5.366187619
2_N_1_58,2_N_2_45,5.366187619
1_I_74_1,2_N_2_45,0.6
1_V_8_1,2_N_2_45,0.6
1_I_104_1,2_N_2_45,0.6
1_I_152_1,2_N_2_45,0.6
1_V_12_1,2_N_2_45,0.6
1_I_178_1,2_N_2_45,0.6
1_V_14_1,2_N_2_45,0.6
1_I_219_1,2_N_2_45,0.6
1_V_16_1,2_N_2_45,0.6
